-0.040945202	0.057060424	-0.30583584	0.562856	-0.09352533	0.6545537	0.8677754	0.3967838	0.12245593	-0.42764974	-0.22429383	0.53311515	0.4626683	-0.44226685	-0.77982986	-0.4215642
-0.4274979	-0.5437081	0.4692022	0.23399368	-0.5990863	0.4749233	0.6793795	-0.20506272	-0.5841499	0.44243973	-0.08067248	-0.4991177	-0.2579639	0.040054437	-0.53435856	-0.3993547
-0.018923417	-0.7155399	0.49876237	-0.4061807	-0.17527242	-0.102279946	-0.066195376	-0.4169524	-0.24677882	0.45645717	0.055608086	-0.745098	-0.59978676	0.38094544	0.27910736	0.15385254
-0.12157652	-0.44844642	-0.26494616	0.40833107	-0.08753528	-0.067658074	0.27465665	0.3514323	-0.20441534	-0.3425859	-0.34024093	0.26674396	-0.3876053	0.09010564	-0.02201696	0.31516144
-0.3344853	-0.54413056	-0.50657797	0.4286217	-0.23777653	-0.6545116	-0.45301628	0.4554628	0.14519185	-0.43557796	-0.5152836	-0.011304601	-0.48441195	0.5546116	0.59236157	0.60469604
-0.61814886	-0.4161151	-0.35230756	0.66246694	-0.56411093	-0.25871506	0.40163317	0.5227717	-0.3065947	-0.20560649	-0.558528	0.16972268	-0.32949397	0.35922125	-0.030755099	0.0113461865
-0.48951522	-0.733557	-0.039017845	0.3980765	-0.54218376	-0.43712816	-0.051209927	0.21118978	-0.36556214	0.032437317	-0.40910196	-0.44172484	-0.5946772	0.57116747	0.37559026	0.23033746
0.10960445	-0.5028335	-0.23959	0.052045543	0.109449856	-0.38143137	-0.21175046	0.14929506	-0.08080579	-0.38875702	-0.19781819	0.07996653	-0.53454393	0.11596103	0.40708962	0.6342045
0.9708751	0.14056897	-0.47400054	-0.5046854	0.9684455	0.134625	-0.5553246	-0.3475993	0.45603442	-1.0060768	0.3693727	0.35383457	0.07285215	-0.84201974	0.49337205	0.98135537
0.081755854	-0.2339302	0.026827084	-0.16911237	0.057443637	0.12546597	0.22884674	-0.13978016	0.1683076	0.0036948067	0.053548273	-0.11979119	-0.01653649	-0.07411228	0.022308132	0.06832044
0.1732678	-0.17737171	0.020804094	-0.08070999	0.15308423	0.31493965	0.37068227	-0.081180006	0.077593155	-0.10821841	0.03652124	-0.03496274	0.022164477	-0.113517895	-0.2133312	0.055270474
0.17053783	-0.38035274	0.3588127	0.046631187	-0.08527614	0.26497886	0.25261304	-0.3259585	-0.5376826	0.07626236	0.19286866	-0.30241972	-0.3008011	-0.3367111	-0.29534832	0.025460513
-0.60912275	-0.48462233	0.13184164	0.45659956	-0.5283475	0.05198361	0.6164772	0.2773191	-0.49232423	0.16738243	-0.30554333	-0.09498443	-0.24485748	0.17306708	-0.5156039	-0.29215965
0.17532097	-0.080351315	-0.23845822	0.33519715	0.1704915	0.37538818	0.42139238	0.23125283	-0.21953744	-0.4993156	-0.029458387	0.3406084	0.03711992	-0.43071318	-0.3738663	0.17078936
0.21735968	-0.39843434	-0.01272216	0.12247089	0.19447726	-0.026675927	-0.020353872	-0.012180982	-0.30813658	-0.34050903	-0.0737924	-0.054291006	-0.29134983	-0.1524585	0.060860056	0.34939185
0.055101566	-0.42833683	0.6057312	-0.22591184	-0.20031744	0.47951415	0.42960656	-0.51022524	-0.4703413	0.4813477	0.24652024	-0.61056376	-0.24307573	-0.2560163	-0.35059434	-0.2870412
0.06409403	-0.5333675	0.2989213	-0.29319796	0.023295349	-0.07751812	-0.09505108	-0.29666996	-0.21982214	0.2504197	0.14144094	-0.5830117	-0.45490998	0.09170349	0.24062765	0.21957983
-1.1305809	-0.8033825	0.41712523	0.9724971	-0.9893109	0.1896278	1.0572946	0.8975332	-0.9101446	0.55323195	-0.8594439	-0.13322589	-0.57276237	0.68204737	-0.9682728	-0.9583303
0.072598174	-0.28859347	-0.26364878	0.3508708	0.07474533	0.096098915	0.18117683	0.30029827	0.0477869	-0.38584056	-0.28619218	0.20396124	-0.16490322	-0.019196495	-0.09035916	0.18373488
0.03375486	-0.23902558	-0.2815459	0.26737937	0.05591467	-0.054582678	0.07088913	0.19841254	-0.036616426	-0.4561618	-0.27963525	0.19419333	-0.1967815	0.063821234	0.07766379	0.32087657
-0.24654514	-0.68946713	0.4696154	-0.11975474	-0.3806308	-0.032810878	0.18349811	-0.33206028	-0.432154	0.48378995	0.019070653	-0.6893732	-0.5176203	0.31124035	0.10879434	-0.057958566
-0.9414192	-0.58140695	0.3812092	0.6810894	-0.8992682	0.2839746	0.95216215	0.14126857	-0.67870736	0.38727704	-0.34838971	-0.23072387	-0.42893496	0.20021051	-0.8361662	-0.7881174
-0.009474825	-0.3770067	0.34253415	-0.3309348	-0.079788476	0.0167534	-0.056923665	-0.2195154	0.009088739	0.52317524	0.095908634	-0.74134845	-0.13838103	0.19136313	0.21263032	-0.023401178
-0.15718916	-0.62548894	0.38569948	-0.09597459	-0.22963977	-0.068852	0.15952404	-0.26623678	-0.32478186	0.40074804	-0.046226237	-0.53569543	-0.4642083	0.19022736	0.11910964	0.042318754
-0.38556167	-0.39425242	-0.46626565	0.5372516	-0.2811803	-0.24742667	0.11841901	0.43301147	0.34469953	-0.30709043	-0.4797278	0.26823878	-0.18869509	0.43853685	0.20631577	0.18960245
0.40918535	-0.17181875	0.4379612	-0.4336177	0.16707629	0.57847506	0.43354404	-0.44049612	-0.17817757	0.20406671	0.4535048	-0.32597333	0.0679135	-0.5293261	-0.44060922	-0.18874627
0.3261014	-0.12251864	0.040430017	-0.07040338	0.20412202	0.26666	0.20746073	-0.21743068	-0.21651794	-0.23021255	0.14619829	0.12623659	0.033997502	-0.4407041	-0.25530538	0.12576829
0.730199	-0.42382887	0.3062716	-0.642152	0.72698206	-0.69754195	-0.6618786	-0.6233373	-0.4542817	-0.66598094	0.41349763	-0.51774824	-0.6981028	-0.5797507	0.7585506	0.8628369
-0.11333942	-0.1507557	-0.4739737	0.41954964	-0.016381167	-0.099501215	0.22894359	0.44805408	0.17555937	-0.5130519	-0.3703783	0.5093442	-0.050827514	0.11927471	0.0488473	0.29461157
-0.07203556	-0.54521763	0.20378852	0.018496592	-0.1245648	-0.030450614	0.13600306	-0.09587666	-0.39025083	0.06382589	-0.06590718	-0.33834466	-0.47351453	0.10733889	0.10743062	0.1426836
0.041534092	-0.16801538	-0.33457714	0.3560818	0.08417825	0.29312918	0.43467247	0.39335963	0.089074515	-0.4352197	-0.26729694	0.41321144	0.09131746	-0.17491649	-0.3609787	0.13296117
0.1955844	-0.49191847	-0.12843718	0.01125703	0.1613717	-0.26565394	-0.1550725	0.039923124	0.05454765	-0.3044799	-0.21371813	-0.085846744	-0.4729792	0.19466612	0.3735922	0.56214446
-0.21455987	-0.772291	0.33467045	0.17236672	-0.3439401	-0.263754	0.071167395	-0.17052726	-0.768875	0.19588599	-0.07537089	-0.52211964	-0.81575257	0.1710919	0.00077171845	0.109445326
-0.047607843	-0.4848911	-0.09507749	0.07961515	0.039189998	-0.17501184	-0.10530067	0.105388656	0.13374417	-0.17865132	-0.276789	-0.06282261	-0.3703092	0.25307864	0.29958153	0.29690787
-0.34577447	-0.8489113	0.15157098	0.2302487	-0.45033512	-0.44559428	-0.16927893	0.024270132	-0.48651993	0.08621527	-0.3442497	-0.51293415	-0.75348556	0.54015434	0.3815842	0.31466597
-0.2917371	-0.5538153	0.47782362	0.26442796	-0.44963118	0.14473462	0.4199353	-0.17066742	-0.5377922	0.25964352	-0.024907216	-0.44362304	-0.4164868	-0.004905711	-0.28306705	-0.11104007
-0.1502418	-0.69602776	-0.23385552	0.3977659	-0.1595905	-0.619523	-0.23209	0.26294154	-0.31757608	-0.32736152	-0.56656677	-0.15685298	-0.70790714	0.45954677	0.4690792	0.54621935
-0.059683207	-0.5754139	0.35855654	-0.083148725	-0.1688809	-0.00870693	0.13439986	-0.19710298	-0.18448143	0.23143873	-0.060430318	-0.45251068	-0.38360006	0.27011344	0.02937831	0.06386919
0.63190144	0.3848759	-0.07786442	-0.15752396	0.5309463	0.88849384	0.8356769	-0.096493505	0.53286207	-0.37589133	0.4447101	0.5437135	0.7287327	-0.825336	-0.81542426	-0.45420823
0.47246328	-0.08229468	0.15883295	-0.25335714	0.4416577	0.63858855	0.45818052	-0.21110268	0.14005487	-0.06259523	0.3140821	0.017606778	0.26549223	-0.5726707	-0.3732189	-0.11559898
0.5889124	0.6287499	-0.17447853	-0.18880647	0.46747345	1.1011178	1.0700805	-0.035020586	0.44884697	-0.43760562	0.70417845	0.5652957	0.9345673	-1.0007024	-1.096279	-0.77848893
0.35487762	0.056348447	-0.092512794	0.013748016	0.2676541	0.53834736	0.37576023	-0.014846657	0.088631175	-0.40235552	0.16054931	0.31523967	0.30123	-0.56631684	-0.44170836	0.012250284
0.4443935	-0.13248852	0.60812306	-0.50038135	0.22973661	0.64969873	0.33167392	-0.5470278	-0.33390215	0.33243737	0.61500615	-0.4878179	0.18816477	-0.68046254	-0.4306691	-0.26732367
0.7635358	-0.50468534	0.5903795	-0.77966195	0.709664	-0.41689822	-0.6404792	-0.697274	-0.67924047	-0.21811402	0.5447878	-0.6716528	-0.66859126	-0.5216172	0.67376256	0.789996
-0.015233572	-0.8697147	0.44109023	-0.1345639	-0.1469739	-0.37865472	-0.19451493	-0.25044286	-0.69980216	0.30946243	-0.010488152	-0.65962017	-0.79373246	0.30327925	0.33403835	0.32031125
-0.070070595	-0.29635152	-0.117737845	0.13457178	-0.02933265	-0.10086231	0.017772183	0.17383789	0.20534414	-0.17839831	-0.20323691	-0.04884863	-0.17171967	0.21719676	0.12745897	0.17924972
0.79905283	-0.53301257	0.7087753	-0.74577165	0.7444635	-0.5697128	-0.6641455	-0.7987879	-0.84571826	-0.14931078	0.63245755	-0.7983622	-0.8308808	-0.6543933	0.7205576	0.860986
-0.09892388	-0.4398405	-0.30156657	0.19889997	-0.061913032	-0.30672717	-0.2333157	0.18357265	0.21347119	-0.20489459	-0.28826386	-0.034986027	-0.2920195	0.32900468	0.440286	0.3867082
-0.072792225	-0.5259484	-0.12389011	0.09716159	-0.011283519	-0.44862977	-0.27191618	0.12682353	-0.10496049	-0.10256437	-0.24602923	-0.2792062	-0.5167952	0.3720653	0.3824687	0.34982562
0.3180044	-0.14454024	0.093310215	-0.123302415	0.19994405	0.3475216	0.31908628	-0.20810032	0.061636914	-0.05495605	0.14952646	-0.018331409	0.05766416	-0.28040424	-0.23047931	-0.023930468
0.16340375	-0.6662267	0.35814983	-0.21520275	0.02533203	-0.29655987	-0.23288834	-0.3606465	-0.5792698	0.16180316	0.08092744	-0.580729	-0.7021193	0.040131275	0.30851966	0.39490458
-0.053106125	-0.11946324	-0.35739464	0.5457647	-0.17857465	0.40505713	0.6555076	0.42109537	-0.04028588	-0.35603514	-0.26543224	0.5021447	0.23183484	-0.26907825	-0.5923231	-0.30499077
0.20913483	-0.2567354	-0.15204398	-0.0037415463	0.24465877	0.074858494	0.07390406	0.054830994	0.18183035	-0.34842563	-0.11125561	0.11326628	-0.13972673	-0.00032839167	0.06774614	0.3647062
-0.54673564	-0.5613506	-0.6887298	0.5412261	-0.4174247	-0.7874744	-0.679952	0.6006826	0.40102026	-0.5453543	-0.6173345	0.19585858	-0.5791428	0.6990834	0.6561569	0.65900207
-0.93231153	-0.5309496	0.2574719	0.9302214	-0.96924204	0.47788435	0.93224037	0.5149902	-0.78055584	0.3949697	-0.5541788	-0.081250936	-0.3018753	0.19057934	-0.90957266	-0.7738632
-0.08641015	-0.4864056	-0.30853513	0.25773215	-0.038410768	-0.5208552	-0.35959032	0.2532884	-0.044966955	-0.2931936	-0.3427099	-0.13121742	-0.46377954	0.33737463	0.4282489	0.47380766
0.054859966	-0.2856813	0.552259	-0.75135165	-0.16065	0.4863775	0.27805066	-0.607728	-0.064220406	0.52509725	0.46128383	-0.6247797	0.03237061	-0.15215006	-0.24266471	-0.35180163
-0.19382946	-0.37927958	-0.09013041	0.19928645	-0.20374456	-0.18014972	0.01991821	0.08061753	0.01582665	-0.015183083	-0.22801745	-0.19694482	-0.35425067	0.28558758	0.19987041	0.16890624
-0.30530384	-0.24563247	0.20916004	0.24964568	-0.34741938	0.23357843	0.5016664	-0.058473133	-0.42135906	0.22491083	-0.07937895	-0.24266408	-0.123234585	0.04156936	-0.42747107	-0.22087353
-0.40382844	-0.5428163	-0.13017125	0.29030016	-0.3956507	-0.20632693	0.17871234	0.17651874	-0.2162759	-0.11158407	-0.2827293	0.035764124	-0.3216475	0.26482025	0.090150826	0.15522154
-0.5084742	-0.51704776	-0.1294972	0.35868558	-0.46313038	-0.29514572	0.15573923	0.24144748	-0.4197415	0.07377006	-0.3499099	-0.22841209	-0.4482792	0.35514235	0.08425376	0.06775319
-0.40402606	-0.5130461	0.77194047	-0.019203516	-0.56396204	0.7704431	0.79745173	-0.53721946	-0.82006115	0.7193389	0.38270912	-0.6006834	0.023158718	-0.40056396	-0.7833786	-0.7689202
-0.31410038	-0.2511379	-0.51203215	0.38299108	-0.106068864	-0.44665074	-0.24626598	0.47575316	0.54689837	-0.5148675	-0.40090758	0.5025615	-0.30054766	0.3953276	0.40813053	0.48192796
-0.11056814	-0.52656716	-0.6966953	0.17842846	0.06371544	-0.8295275	-0.9264309	0.4115668	0.6044499	-0.7123405	-0.44217166	0.36765876	-0.6032173	0.5020258	0.76931196	0.8791759
0.7997869	0.6451585	-0.080222584	-0.40690815	0.6663795	0.9948306	0.922311	-0.1764939	0.6478406	-0.38589865	0.70380884	0.5953236	0.9510386	-1.0432819	-0.9161513	-0.5264772
0.24280585	-0.08985646	-0.331026	0.16273652	0.27133718	0.091250636	0.18342434	0.19395676	0.14536661	-0.44962937	-0.04166553	0.28713635	0.033977125	-0.15939492	-0.029320754	0.26975223
0.025976278	-0.51020545	-0.24310474	0.06445826	0.068113826	-0.41693872	-0.27271116	0.07808006	-0.13508976	-0.33918154	-0.19983552	-0.0938186	-0.53161424	0.280191	0.3432265	0.4601034
0.6212308	-0.27566332	0.15486348	-0.55811757	0.6092377	-0.021707527	-0.36395234	-0.4663175	0.01336651	-0.29319453	0.32508716	-0.17963597	-0.3323327	-0.3956641	0.3252178	0.52630156
-0.63436717	-0.578199	-0.20015903	0.44192556	-0.6719938	-0.46418303	0.038017765	0.34222272	-0.14856549	0.020842776	-0.42336828	-0.35063234	-0.49289635	0.52032566	0.2888107	0.1676347
0.22635423	-0.48632434	0.25900105	-0.22549179	0.15038575	0.121994205	0.042542376	-0.37297818	-0.36467433	0.034643825	0.15608263	-0.34682846	-0.31261435	-0.1568317	-0.025073415	0.19500498
0.36127672	-0.48090377	0.36356252	-0.22313888	0.25805727	-0.00062058563	-0.17335264	-0.37361944	-0.60222125	-0.049177982	0.17776066	-0.42825156	-0.4781251	-0.25505254	0.13801892	0.40092292
0.07102847	-0.52631634	0.80423117	-0.81431067	-0.38347343	0.6466902	0.48213902	-0.7518685	-0.5603399	0.67833936	0.61814576	-0.8278541	-0.15329853	-0.41249904	-0.5738119	-0.5834518
0.7868881	-0.667635	0.5930741	-0.8401738	0.7240757	-0.86233616	-0.8411607	-0.7329742	-0.86826557	-0.32025725	0.51819116	-0.78331864	-0.8940142	-0.39500982	0.93677163	0.91948664
0.17576915	-0.011977388	-0.23212218	0.072911695	0.24476194	0.334832	0.49927455	0.10641004	0.42283916	-0.23605736	-0.0014846623	0.3000811	0.2589486	-0.20671906	-0.17549896	-0.030512188
0.20436338	-0.5584811	0.29282728	-0.30878893	0.1319135	-0.15993242	-0.20271643	-0.33402374	-0.27074617	0.19906063	0.0704085	-0.5875408	-0.5034064	0.0269663	0.27286163	0.29830155
0.80744976	-0.25927976	0.1349674	-0.7398202	0.8612862	-0.29895562	-0.75974363	-0.6421709	-0.103061005	-0.76710933	0.5230903	-0.26751882	-0.46011648	-0.67049676	0.7255111	0.92822367
0.5383705	0.46737498	-0.79591656	0.36793044	0.55316794	0.5892236	0.5618211	0.62064266	0.77752423	-0.83040214	-0.1836684	0.8762828	0.6932475	-0.6348852	-0.5837232	0.19234647
-0.2646657	-0.3293472	0.20381415	0.35817936	-0.29785874	0.287524	0.50595045	0.08365516	-0.38779366	0.0106650395	-0.12456823	-0.07986028	-0.08697322	-0.0395975	-0.43974513	-0.275618
0.3990681	0.10901553	-0.43359786	0.043955967	0.40403685	0.20332001	0.008861879	0.2673904	0.333864	-0.6259168	-0.0491592	0.4696877	0.20336798	-0.3370574	-0.14165235	0.3278736
-0.15398873	-0.1475211	0.79226804	-0.75328785	-0.4150518	0.9875343	0.8391856	-0.8076677	-0.451151	0.7432449	0.8093496	-0.70551556	0.62793607	-0.6947589	-0.8989302	-0.8058989
-0.0070448252	-0.6740886	0.15961124	-0.07561083	-0.09855637	-0.2713206	-0.13351007	-0.1602463	-0.26229775	0.09025485	-0.12523828	-0.4116539	-0.6173435	0.32103845	0.30492967	0.2987187
0.08014198	-0.31743476	-0.17589088	0.16287965	0.08412527	0.15622169	0.20515059	0.1785148	-0.024327042	-0.2658367	-0.12826774	0.21561791	-0.14164463	-0.1253363	-0.082682885	0.17052633
-0.26830915	-0.4659771	-0.2103532	0.33096984	-0.20505306	-0.25483233	0.10453602	0.26454392	-0.16160254	-0.21006334	-0.31550404	0.045894932	-0.35737008	0.31803727	0.12333843	0.3123128
0.101903625	-0.5804205	-0.16685331	0.19759782	0.000974093	-0.57605404	-0.29700494	0.055771526	-0.5129912	-0.458926	-0.21899185	-0.1704835	-0.66918206	0.10898584	0.3007581	0.6328235
0.41733232	0.10178101	0.04402365	-0.17616038	0.34966326	0.5273886	0.3901801	-0.16716546	0.110423595	-0.20053081	0.2802617	0.11020145	0.33400512	-0.5176936	-0.4318368	-0.05801449
0.046861403	-0.29345408	0.006477907	0.09880218	0.08957409	0.1786531	0.12853864	0.06755893	0.14192046	-0.09410971	-0.100451276	0.064735726	-0.094944336	0.061710596	-0.014743181	0.119325414
0.21211147	-0.14818975	0.17381823	-0.15716878	0.08072656	0.46796697	0.38769674	-0.1881504	0.13846838	0.07901883	0.16849223	0.013897632	0.18618697	-0.21093382	-0.2916341	-0.18938927
0.20645514	0.020397399	0.18444692	0.056819253	0.120047994	0.675414	0.60900986	-0.21452902	-0.16513127	-0.16858158	0.24859643	0.16694924	0.39673072	-0.5395327	-0.63420063	-0.3726992
-1.0140314	-0.5347418	0.49538055	0.69989747	-0.8866851	0.62112963	1.0009269	0.083693504	-0.7535213	0.50559264	-0.25091726	-0.41074678	-0.2160752	0.12747756	-0.9587783	-0.85164714
0.13052101	-0.6083527	0.39044335	-0.43639696	-0.10841494	-0.12115785	-0.18052675	-0.39760232	-0.13880569	0.37031642	0.086141616	-0.5700352	-0.58569354	0.17759517	0.23398605	0.09584289
-0.15071067	-0.58687365	0.08709656	-0.0237436	-0.22059235	-0.2008057	-0.0350889	-0.11449907	-0.19730891	0.10757205	-0.16274264	-0.44711334	-0.5332369	0.3324637	0.2177251	0.27291986
0.5225809	-0.09686246	-0.26477894	-0.08136263	0.48224795	0.2797265	0.23027192	-0.0060647153	0.4116318	-0.46804917	0.06983847	0.35383135	0.2567538	-0.4448968	-0.20466769	0.3045795
0.5188404	-0.1527307	0.6192335	-0.6419795	0.25713864	0.6400189	0.37188017	-0.7567561	-0.30179292	0.42756468	0.6062734	-0.5296805	0.06903352	-0.5840126	-0.38114706	-0.29847658
-0.3142924	-0.53683907	-0.055924095	-0.05152663	-0.2971665	-0.5732074	-0.37369367	0.13509876	0.519535	0.1347839	-0.3491081	-0.44812807	-0.5455441	0.6416905	0.62216127	0.38904124
-0.49083322	-0.47881037	-0.5038789	0.504522	-0.46414346	-0.59818614	-0.38051176	0.48085928	0.014771704	-0.35679314	-0.4776127	0.15073992	-0.49483916	0.5201831	0.42303225	0.38745657
0.42300206	-0.6674025	0.10764227	-0.3190512	0.39012948	-0.8402462	-0.78199154	-0.3293288	-0.4318883	-0.414916	-0.037426528	-0.51173794	-0.7775123	0.216988	0.7804203	0.86147374
0.15180713	-0.33299035	-0.41532353	0.24192016	0.18166773	-0.058355827	0.12794738	0.28637183	0.14827907	-0.46089378	-0.25965348	0.30766138	-0.13859086	0.04080863	0.044387385	0.37105954
-0.26962832	-0.33621356	-0.404977	0.35847393	-0.13101327	-0.42362976	-0.1734187	0.4172	0.24284488	-0.43698463	-0.392038	0.23252219	-0.33306366	0.32482585	0.3657268	0.4639723
-0.45063815	-0.6982486	0.08838294	0.19578643	-0.42040667	-0.36153266	0.044624895	0.03849106	-0.60139877	0.21649627	-0.22492073	-0.5235811	-0.5965378	0.39075845	0.2051341	0.15000868
-0.40267557	-0.44652915	0.57156414	-0.3814078	-0.5531287	0.5721033	0.59314966	-0.4962308	-0.38929725	0.5267574	0.32438707	-0.57543045	-0.06282691	-0.05916244	-0.53864634	-0.51892906
0.38783887	-0.31879643	0.34601882	-0.42187342	0.25281724	0.30826768	0.116084635	-0.42842144	-0.2104751	0.12625137	0.39251885	-0.28491354	-0.20594755	-0.3808034	-0.061457563	0.073394105
-0.08519968	-0.37169853	-0.064012	0.16127592	-0.14042759	-0.14042781	0.08494553	0.08252178	-0.1662444	-0.13300274	-0.2348366	-0.08663361	-0.22511292	0.10916618	0.11022313	0.24349895
0.6147137	-0.30498374	-0.10702684	-0.40929228	0.6807269	-0.21986626	-0.49492764	-0.25338817	-0.053243097	-0.6561146	0.15021807	-0.0024007312	-0.33412823	-0.44573015	0.45324743	0.73557276
0.3337165	-0.1314163	-0.21445638	-0.13782388	0.3933052	0.020518292	-0.14030266	-0.035832174	0.32800433	-0.35663718	-0.011100819	0.095960125	-0.06500106	-0.07981513	0.21102118	0.4318598
0.116880514	-0.21345188	-0.22009565	0.13745429	0.13388328	-0.10825699	-0.008856549	0.11908989	0.1050663	-0.2845722	-0.15181075	0.009305444	-0.15799798	0.056433056	0.16651966	0.28222954
0.012241975	-0.16520268	-0.585596	0.2621751	0.14224768	-0.2606887	-0.045522265	0.38065687	0.50321424	-0.63560367	-0.34069508	0.58984387	-0.10397952	0.15815711	0.2602921	0.44301614
0.14300525	-0.12653406	0.030764585	0.066924684	0.12204706	0.27322096	0.12955558	-0.08929906	-0.26598758	-0.18156724	0.06540443	0.063070334	0.012692842	-0.2896358	-0.21658847	0.11928895
0.038614593	0.25458136	-0.48441938	0.4817025	0.036515918	0.46184072	0.80710113	0.5680768	0.2681376	-0.47710496	-0.20082597	0.5733188	0.4637092	-0.3244946	-0.67615384	-0.3849824
0.4748925	0.23379427	-0.46697646	0.11389661	0.45130166	0.6491782	0.6100264	0.37530994	0.47763294	-0.5699622	0.24791245	0.55556905	0.5874199	-0.5581196	-0.5610977	-0.07384136
-0.14992101	-0.6440983	0.09216349	0.040247586	-0.14754777	-0.47174948	-0.286337	0.00012781809	-0.4423804	0.01945034	-0.22843382	-0.5670944	-0.5914785	0.35921374	0.39733827	0.3618899
0.1758566	-0.36254287	-0.52710366	0.21598527	0.2033762	-0.4440783	-0.24990137	0.36059463	0.31381503	-0.6535985	-0.39977884	0.42739806	-0.3167058	0.27034932	0.43229443	0.61852396
0.78527766	0.3446031	-0.57018554	-0.30043334	0.7964619	0.5473986	0.26706484	0.13016117	0.5718195	-0.6878753	0.42823935	0.53720284	0.5279554	-0.7457756	-0.33284205	0.6094821
0.16389666	-0.41641587	0.50026256	-0.38264486	-0.16783156	0.4764962	0.42250523	-0.5379307	-0.4853641	0.4674774	0.4529711	-0.5349598	-0.030707927	-0.41353458	-0.4149513	-0.3911403
0.15131742	-0.53142315	0.06532511	-0.15114273	0.07540911	-0.32352483	-0.27045074	-0.120816186	-0.1996617	-0.041390777	-0.04138018	-0.33493558	-0.47654393	0.17048073	0.4274664	0.4151222
0.32068723	-0.07734834	-0.089832924	-0.06939384	0.25502294	0.45752752	0.41639322	0.005026899	0.2331711	-0.27373728	0.087662056	0.2125747	0.25185364	-0.38207927	-0.37522116	0.00036117306
0.6668266	0.50007665	-0.5561774	-0.06617501	0.6644202	0.62831885	0.35990685	0.19336027	0.5959472	-0.6976759	0.21024406	0.76276284	0.64963394	-0.7217292	-0.454495	0.22203358
-0.1399927	-0.6113754	0.0976815	0.19336797	-0.27280223	-0.111450054	0.08914058	-0.04537742	-0.48582765	0.031681314	-0.15629739	-0.28875163	-0.47349563	0.059533257	0.015279629	0.13702546
0.09870897	-0.30438393	0.7125814	-0.74901754	-0.25484693	0.82067615	0.58641493	-0.6508603	-0.52273726	0.58772177	0.7474124	-0.66625917	0.30698913	-0.68152755	-0.70484865	-0.60747635
0.2783081	-0.22314884	-0.35238114	0.039366234	0.37346455	-0.07362172	-0.25782835	0.16108373	0.053285506	-0.48441422	-0.061817717	0.24959041	-0.2152614	-0.08453824	0.20860428	0.48133612
0.02846433	-0.030360013	-0.42276502	0.3633753	0.03923231	0.051672712	0.23692322	0.36535826	0.17257506	-0.4390212	-0.3492392	0.41618973	0.03541318	-0.035835724	-0.13699172	0.2370868
0.40941802	-0.90055764	0.37673956	-0.50662374	0.36924717	-0.9508743	-0.8650074	-0.47958958	-0.7196198	0.0013823239	0.06429932	-0.92891735	-0.9539971	0.39059046	0.8923403	0.8701857
-0.7673633	-0.3334466	-0.06767923	0.80437154	-0.74107975	0.1336167	0.762973	0.5497801	-0.43483704	0.043494504	-0.572946	0.19461341	-0.22830322	0.30623987	-0.577876	-0.4108282
0.54983556	0.007926043	-0.36492676	-0.17669806	0.5656657	0.24797568	-0.11685633	0.0015084438	0.3591624	-0.68371356	0.0010603502	0.31911466	0.16726062	-0.45098683	0.0664085	0.49851325
0.1544493	-0.5188556	0.45594352	-0.40002692	-0.006058787	0.36570787	0.22680624	-0.4534396	-0.47786885	0.30783555	0.26712036	-0.44988513	-0.32005087	-0.2764894	-0.30623478	-0.18250439
